Date, Open, High, Low, Close
08/07/08, 2360.82, 2386.44, 2351.32, 2355.73
08/06/08, 2349.33, 2385.77, 2333.53, 2378.37
08/05/08, 2310.02, 2349.83, 2303.63, 2349.83
08/04/08, 2307.59, 2309.75, 2280.93, 2285.56
08/01/08, 2331.50, 2328.95, 2286.41, 2310.96
07/31/08, 2311.11, 2353.39, 2309.64, 2325.55
07/30/08, 2328.57, 2342.88, 2299.98, 2329.72
07/29/08, 2274.45, 2320.18, 2274.37, 2319.62
07/28/08, 2307.52, 2317.75, 2258.62, 2264.22
07/25/08, 2297.00, 2312.60, 2282.63, 2310.53
07/24/08, 2326.74, 2329.21, 2278.91, 2280.11
07/23/08, 2307.77, 2350.09, 2300.20, 2325.88
07/22/08, 2257.22, 2303.96, 2252.84, 2303.96
07/21/08, 2290.44, 2300.32, 2270.28, 2279.53
07/18/08, 2289.33, 2293.18, 2269.55, 2282.78
07/17/08, 2296.90, 2320.77, 2274.27, 2312.30
07/16/08, 2218.72, 2284.85, 2205.71, 2284.85
07/15/08, 2194.81, 2249.12, 2167.29, 2215.71
07/14/08, 2263.96, 2266.44, 2207.00, 2212.87
07/11/08, 2229.56, 2265.86, 2203.25, 2239.08
07/10/08, 2237.22, 2267.67, 2223.04, 2257.85
07/09/08, 2289.77, 2296.03, 2234.59, 2234.89
07/08/08, 2242.21, 2294.44, 2233.99, 2294.44
07/07/08, 2258.52, 2276.54, 2214.16, 2243.32
07/03/08, 2257.83, 2262.96, 2227.80, 2245.38
07/02/08, 2313.77, 2317.20, 2251.30, 2251.46
07/01/08, 2270.26, 2306.91, 2255.79, 2304.97
06/30/08, 2311.99, 2325.49, 2292.98, 2292.98
06/27/08, 2315.69, 2329.94, 2290.59, 2315.63
06/26/08, 2364.09, 2366.16, 2321.37, 2321.37
06/25/08, 2378.12, 2421.25, 2376.29, 2401.26
06/24/08, 2373.92, 2394.86, 2352.10, 2368.28
06/23/08, 2415.98, 2419.69, 2384.56, 2385.74
06/20/08, 2447.12, 2441.96, 2394.26, 2406.09
06/19/08, 2424.47, 2469.15, 2412.37, 2462.06
06/18/08, 2444.53, 2449.18, 2422.96, 2429.71
06/17/08, 2481.51, 2483.19, 2456.78, 2457.73
06/16/08, 2442.70, 2479.95, 2441.24, 2474.78
06/13/08, 2423.72, 2454.50, 2417.01, 2454.50
06/12/08, 2412.93, 2432.88, 2388.49, 2404.35
06/11/08, 2443.64, 2446.28, 2394.01, 2394.01
06/10/08, 2434.13, 2466.28, 2432.47, 2448.94
06/09/08, 2482.70, 2485.00, 2429.30, 2459.46
06/06/08, 2529.38, 2529.97, 2474.56, 2474.56
06/05/08, 2509.59, 2549.94, 2504.57, 2549.94
06/04/08, 2470.37, 2518.71, 2471.52, 2503.14
06/03/08, 2501.86, 2513.89, 2460.56, 2480.48
06/02/08, 2516.12, 2516.37, 2471.41, 2491.53
05/30/08, 2517.86, 2530.16, 2510.65, 2522.66
05/29/08, 2486.13, 2522.14, 2485.92, 2508.32
05/28/08, 2492.64, 2493.38, 2465.59, 2486.70
05/27/08, 2447.81, 2482.08, 2448.58, 2481.24
05/23/08, 2455.62, 2456.00, 2430.36, 2444.67
05/22/08, 2453.18, 2474.53, 2448.84, 2464.58
05/21/08, 2494.75, 2508.90, 2444.99, 2448.27
05/20/08, 2501.30, 2506.19, 2479.37, 2492.26
05/19/08, 2531.57, 2551.47, 2505.60, 2516.09
05/16/08, 2543.65, 2537.41, 2504.18, 2528.85
05/15/08, 2497.29, 2535.19, 2492.95, 2533.73
05/14/08, 2505.79, 2528.40, 2493.58, 2496.70
05/13/08, 2492.22, 2498.07, 2472.58, 2495.12
05/12/08, 2451.36, 2490.22, 2446.36, 2488.49
05/09/08, 2430.32, 2455.33, 2429.03, 2445.52
05/08/08, 2450.61, 2462.51, 2436.61, 2451.24
05/07/08, 2483.67, 2496.65, 2435.76, 2438.49
05/06/08, 2453.38, 2488.83, 2445.37, 2483.31
05/05/08, 2475.11, 2486.05, 2458.12, 2464.12
05/02/08, 2497.17, 2499.14, 2461.46, 2476.99
05/01/08, 2416.40, 2480.71, 2416.49, 2480.71
04/30/08, 2433.33, 2451.19, 2406.37, 2412.80
04/29/08, 2417.57, 2435.38, 2412.10, 2426.10
04/28/08, 2422.76, 2437.00, 2416.90, 2424.40
04/25/08, 2424.81, 2427.09, 2391.15, 2422.93
04/24/08, 2409.55, 2447.28, 2383.76, 2428.92
04/23/08, 2393.04, 2412.53, 2382.77, 2405.21
04/22/08, 2397.37, 2397.17, 2361.67, 2376.94
04/21/08, 2393.07, 2410.97, 2389.82, 2408.04
04/18/08, 2398.24, 2412.78, 2383.24, 2402.97
04/17/08, 2347.55, 2348.31, 2327.66, 2341.83
04/16/08, 2313.33, 2352.21, 2313.42, 2350.11
04/15/08, 2288.90, 2291.12, 2266.29, 2286.04
04/14/08, 2285.35, 2296.73, 2274.91, 2275.82
04/11/08, 2326.06, 2328.45, 2286.19, 2290.24
04/10/08, 2326.02, 2363.91, 2324.39, 2351.70
04/09/08, 2349.41, 2353.54, 2311.45, 2322.12
04/08/08, 2346.26, 2359.40, 2337.84, 2348.76
04/07/08, 2387.10, 2390.04, 2359.54, 2364.83
04/04/08, 2371.29, 2391.93, 2351.76, 2370.98
04/03/08, 2345.88, 2373.99, 2339.38, 2363.30
04/02/08, 2365.40, 2381.21, 2347.78, 2361.40
04/01/08, 2309.45, 2362.75, 2305.40, 2362.75
03/31/08, 2265.09, 2289.70, 2260.59, 2279.10
03/28/08, 2293.51, 2304.71, 2256.87, 2261.18
03/27/08, 2319.14, 2315.91, 2280.47, 2280.83
03/26/08, 2328.47, 2331.18, 2306.49, 2324.36
03/25/08, 2332.09, 2346.78, 2312.06, 2341.05
03/24/08, 2267.55, 2336.70, 2268.20, 2326.75
03/20/08, 2224.95, 2258.11, 2208.12, 2258.11
03/19/08, 2269.90, 2280.90, 2209.96, 2209.96
03/18/08, 2216.05, 2268.26, 2206.81, 2268.26
03/17/08, 2161.29, 2200.53, 2155.42, 2177.01
03/14/08, 2275.69, 2277.11, 2191.75, 2212.49
03/13/08, 2216.14, 2272.55, 2199.38, 2263.61
03/12/08, 2260.01, 2282.61, 2241.38, 2243.87
03/11/08, 2209.20, 2255.76, 2192.50, 2255.76
03/10/08, 2211.95, 2216.89, 2168.67, 2169.34
03/07/08, 2203.90, 2242.50, 2186.93, 2212.49
03/06/08, 2270.00, 2272.20, 2219.33, 2220.50
03/05/08, 2266.69, 2290.01, 2254.20, 2272.81
03/04/08, 2243.25, 2266.37, 2221.09, 2260.28
03/03/08, 2268.31, 2275.75, 2240.30, 2258.60
02/29/08, 2308.21, 2311.23, 2264.97, 2271.48
02/28/08, 2340.90, 2352.88, 2324.47, 2331.57
02/27/08, 2328.74, 2363.52, 2326.34, 2353.78
02/26/08, 2311.72, 2361.10, 2311.32, 2344.99
02/25/08, 2302.47, 2333.71, 2294.38, 2327.48
02/22/08, 2306.41, 2308.76, 2265.36, 2303.35
02/21/08, 2347.15, 2353.79, 2294.77, 2299.78
02/20/08, 2293.80, 2331.70, 2291.24, 2327.10
02/19/08, 2349.61, 2352.79, 2300.10, 2306.20
02/15/08, 2322.82, 2329.17, 2305.81, 2321.80
02/14/08, 2377.99, 2376.22, 2328.59, 2332.54
02/13/08, 2347.74, 2373.93, 2338.91, 2373.93
02/12/08, 2333.48, 2349.55, 2305.83, 2320.04
02/11/08, 2311.37, 2326.23, 2294.42, 2320.06
02/08/08, 2290.69, 2318.67, 2280.27, 2304.85
02/07/08, 2259.60, 2318.52, 2252.65, 2293.03
02/06/08, 2329.38, 2338.27, 2277.27, 2278.75
02/05/08, 2343.31, 2359.43, 2309.57, 2309.57
02/04/08, 2413.86, 2413.42, 2382.09, 2382.85
02/01/08, 2397.07, 2419.23, 2374.50, 2413.36
01/31/08, 2318.22, 2403.46, 2313.52, 2389.86
01/30/08, 2349.21, 2396.00, 2343.88, 2349.00
01/29/08, 2362.60, 2362.11, 2332.00, 2358.06
01/28/08, 2325.84, 2349.91, 2306.64, 2349.91
01/25/08, 2406.65, 2408.22, 2322.56, 2326.20
01/24/08, 2334.56, 2361.89, 2326.37, 2360.92
01/23/08, 2228.22, 2320.13, 2202.54, 2316.41
01/22/08, 2218.15, 2318.60, 2221.20, 2292.27
01/18/08, 2346.38, 2384.21, 2323.29, 2340.02
01/17/08, 2408.82, 2416.51, 2343.65, 2346.90
01/16/08, 2388.69, 2429.58, 2361.22, 2394.59
01/15/08, 2448.62, 2455.29, 2412.47, 2417.59
01/14/08, 2469.28, 2483.13, 2455.34, 2478.30
01/11/08, 2466.97, 2473.95, 2428.85, 2439.94
01/10/08, 2452.57, 2503.55, 2446.80, 2488.52
01/09/08, 2441.16, 2474.55, 2407.39, 2474.55
01/08/08, 2508.00, 2527.42, 2440.51, 2440.51
01/07/08, 2513.10, 2521.62, 2471.23, 2499.46
01/04/08, 2571.08, 2571.08, 2502.68, 2504.65
01/03/08, 2612.40, 2624.27, 2592.18, 2602.68
01/02/08, 2653.24, 2661.50, 2597.81, 2609.63
12/31/07, 2660.41, 2668.61, 2646.09, 2652.28
12/28/07, 2689.94, 2697.77, 2661.79, 2674.46
12/27/07, 2715.58, 2717.12, 2675.89, 2676.79
12/26/07, 2701.20, 2727.55, 2698.48, 2724.41
12/24/07, 2694.08, 2715.77, 2694.35, 2713.50
12/21/07, 2677.40, 2691.99, 2671.59, 2691.99
12/20/07, 2628.92, 2640.88, 2605.21, 2640.86
12/19/07, 2594.52, 2609.73, 2583.32, 2601.01
12/18/07, 2594.58, 2604.38, 2553.99, 2596.03
12/17/07, 2623.20, 2626.37, 2574.46, 2574.46
12/14/07, 2646.34, 2671.88, 2634.75, 2635.74
12/13/07, 2653.26, 2670.33, 2641.57, 2668.49
12/12/07, 2703.21, 2712.59, 2638.82, 2671.14
12/11/07, 2724.05, 2734.82, 2650.22, 2652.35
12/10/07, 2711.33, 2727.84, 2706.59, 2718.95
12/07/07, 2711.21, 2711.96, 2695.96, 2706.16
12/06/07, 2665.90, 2709.10, 2664.71, 2709.03
12/05/07, 2649.37, 2671.72, 2647.41, 2666.36
12/04/07, 2618.04, 2636.01, 2613.83, 2619.83
12/03/07, 2657.68, 2667.82, 2636.96, 2637.13
11/30/07, 2694.93, 2696.24, 2642.25, 2660.96
11/29/07, 2652.49, 2675.21, 2648.49, 2668.13
11/28/07, 2611.07, 2667.93, 2606.86, 2662.91
11/27/07, 2559.30, 2585.93, 2546.37, 2580.80
11/26/07, 2598.12, 2613.69, 2539.81, 2540.99
11/23/07, 2578.97, 2601.55, 2567.58, 2596.60
11/21/07, 2567.14, 2597.17, 2542.70, 2562.15
11/20/07, 2603.72, 2633.82, 2554.32, 2596.81
11/19/07, 2623.61, 2628.15, 2583.26, 2593.38
11/16/07, 2634.39, 2640.03, 2596.59, 2637.24
11/15/07, 2634.53, 2652.65, 2601.39, 2618.51
11/14/07, 2699.33, 2698.35, 2636.32, 2644.32
11/13/07, 2612.24, 2673.65, 2613.37, 2673.65
11/12/07, 2618.52, 2643.00, 2583.00, 2584.13
11/09/07, 2646.27, 2668.79, 2624.43, 2627.94
11/08/07, 2746.77, 2753.05, 2648.03, 2696.00
11/07/07, 2799.19, 2810.19, 2748.31, 2748.76
11/06/07, 2808.02, 2825.47, 2780.22, 2825.18
11/05/07, 2781.66, 2807.51, 2771.91, 2795.18
11/02/07, 2814.10, 2817.03, 2773.82, 2810.38
11/01/07, 2833.01, 2835.63, 2793.17, 2794.83
10/31/07, 2826.60, 2861.51, 2815.67, 2859.12
10/30/07, 2807.22, 2828.82, 2803.67, 2816.71
10/29/07, 2813.64, 2825.37, 2805.25, 2817.44
10/26/07, 2806.87, 2810.31, 2776.53, 2804.19
10/25/07, 2775.89, 2787.29, 2733.08, 2750.86
10/24/07, 2774.72, 2781.96, 2720.30, 2774.76
10/23/07, 2778.55, 2799.26, 2758.53, 2799.26
10/22/07, 2706.20, 2755.47, 2698.14, 2753.93
10/19/07, 2799.55, 2799.32, 2725.16, 2725.16
10/18/07, 2779.62, 2803.26, 2770.11, 2799.31
10/17/07, 2802.20, 2803.96, 2755.26, 2792.67
10/16/07, 2770.54, 2781.80, 2759.43, 2763.91
10/15/07, 2807.00, 2811.66, 2764.68, 2780.05
10/12/07, 2780.44, 2806.18, 2778.29, 2805.68
10/11/07, 2824.42, 2834.00, 2757.76, 2772.20
10/10/07, 2804.09, 2813.67, 2795.98, 2811.61
10/09/07, 2793.65, 2806.41, 2784.52, 2803.91
10/08/07, 2776.42, 2787.37, 2771.60, 2787.37
10/05/07, 2753.43, 2784.93, 2749.85, 2780.32
10/04/07, 2733.64, 2735.52, 2718.05, 2733.57
10/03/07, 2735.30, 2746.14, 2721.23, 2729.43
10/02/07, 2740.89, 2747.11, 2732.69, 2747.11
10/01/07, 2704.34, 2743.53, 2704.25, 2740.99
09/28/07, 2708.30, 2716.75, 2692.02, 2701.50
09/27/07, 2712.82, 2712.79, 2702.02, 2709.59
09/26/07, 2696.55, 2709.23, 2689.59, 2699.03
09/25/07, 2655.23, 2683.92, 2656.33, 2683.45
09/24/07, 2676.04, 2692.16, 2660.52, 2667.95
09/21/07, 2672.81, 2678.69, 2666.32, 2671.22
09/20/07, 2658.47, 2669.43, 2648.07, 2654.29
09/19/07, 2664.32, 2683.02, 2654.90, 2666.48
09/18/07, 2592.65, 2651.66, 2583.14, 2651.66
09/17/07, 2592.67, 2596.09, 2575.36, 2581.66
09/14/07, 2585.03, 2603.63, 2577.73, 2602.18
09/13/07, 2608.15, 2612.70, 2589.41, 2601.06
09/12/07, 2592.45, 2612.18, 2590.38, 2592.07
09/11/07, 2573.48, 2598.94, 2572.86, 2597.47
09/10/07, 2581.06, 2588.88, 2536.93, 2559.11
09/07/07, 2581.22, 2584.28, 2556.59, 2565.70
09/06/07, 2615.38, 2620.89, 2595.52, 2614.32
09/05/07, 2617.35, 2621.54, 2596.70, 2605.95
09/04/07, 2596.45, 2644.45, 2596.38, 2630.24
08/31/07, 2595.08, 2603.11, 2579.79, 2596.36
08/30/07, 2544.90, 2587.86, 2542.48, 2565.30
08/29/07, 2518.98, 2563.16, 2512.60, 2563.16
08/28/07, 2545.21, 2548.06, 2500.55, 2500.64
08/27/07, 2571.41, 2573.83, 2557.48, 2561.25
08/24/07, 2538.32, 2576.69, 2534.64, 2576.69
08/23/07, 2564.03, 2565.35, 2530.57, 2541.70
08/22/07, 2543.97, 2554.90, 2533.74, 2552.80
08/21/07, 2500.43, 2529.66, 2500.66, 2521.30
08/20/07, 2511.59, 2516.31, 2487.44, 2508.59
08/17/07, 2507.42, 2524.96, 2466.36, 2505.03
08/16/07, 2438.43, 2460.50, 2386.69, 2451.07
08/15/07, 2490.07, 2520.39, 2457.89, 2458.83
08/14/07, 2547.64, 2552.49, 2499.12, 2499.12
08/13/07, 2568.80, 2572.51, 2541.35, 2542.24
08/10/07, 2526.62, 2569.25, 2503.16, 2544.89
08/09/07, 2572.33, 2615.93, 2556.49, 2556.49
08/08/07, 2582.50, 2627.75, 2582.60, 2612.98
08/07/07, 2533.25, 2577.81, 2523.44, 2561.60
08/06/07, 2524.02, 2547.33, 2491.96, 2547.33
08/03/07, 2571.87, 2575.58, 2511.12, 2511.25
08/02/07, 2560.44, 2579.28, 2553.14, 2575.98
08/01/07, 2540.05, 2557.11, 2515.81, 2553.16
07/31/07, 2604.73, 2607.45, 2545.90, 2545.57
07/30/07, 2565.97, 2592.00, 2552.31, 2582.57
07/27/07, 2599.43, 2608.99, 2562.06, 2561.56
07/26/07, 2621.36, 2632.46, 2563.81, 2599.34
07/25/07, 2660.24, 2665.81, 2628.15, 2648.17
07/24/07, 2671.39, 2682.40, 2634.03, 2639.86
07/23/07, 2696.66, 2705.03, 2688.41, 2690.58
07/20/07, 2713.99, 2710.32, 2674.64, 2687.60
07/19/07, 2715.79, 2724.74, 2710.84, 2720.04
07/18/07, 2694.03, 2699.87, 2674.26, 2699.49
07/17/07, 2701.49, 2719.94, 2701.56, 2712.29
07/16/07, 2702.86, 2712.13, 2693.71, 2697.33
07/13/07, 2696.66, 2707.64, 2694.09, 2707.00
07/12/07, 2662.63, 2701.73, 2662.52, 2701.73
07/11/07, 2635.95, 2652.34, 2631.89, 2651.79
07/10/07, 2658.01, 2662.55, 2637.66, 2639.16
07/09/07, 2669.39, 2672.59, 2660.65, 2670.02
07/06/07, 2655.32, 2667.97, 2649.05, 2666.51
07/05/07, 2646.42, 2658.01, 2637.78, 2656.65
07/03/07, 2637.20, 2644.95, 2635.00, 2644.95
07/02/07, 2615.58, 2632.30, 2614.84, 2632.30
06/29/07, 2619.50, 2626.56, 2590.09, 2603.23
06/28/07, 2606.80, 2624.60, 2604.60, 2608.37
06/27/07, 2562.79, 2605.92, 2560.45, 2605.35
06/26/07, 2590.20, 2590.89, 2566.34, 2574.16
06/25/07, 2589.02, 2605.87, 2568.50, 2577.08
06/22/07, 2609.73, 2612.75, 2583.24, 2588.96
06/21/07, 2596.73, 2618.54, 2586.05, 2616.96
06/20/07, 2633.56, 2634.60, 2599.63, 2599.96
06/19/07, 2619.18, 2631.30, 2612.42, 2626.76
06/18/07, 2630.59, 2631.45, 2617.66, 2626.60
06/15/07, 2629.83, 2630.51, 2620.72, 2626.71
06/14/07, 2584.43, 2604.76, 2583.93, 2599.41
06/13/07, 2558.29, 2582.31, 2556.72, 2582.31
06/12/07, 2561.16, 2576.89, 2547.99, 2549.77
06/11/07, 2570.27, 2584.82, 2566.84, 2572.15
06/08/07, 2540.04, 2573.74, 2534.97, 2573.54
06/07/07, 2576.07, 2585.73, 2541.38, 2541.38
06/06/07, 2599.95, 2599.56, 2578.81, 2587.18
06/05/07, 2610.49, 2613.31, 2595.01, 2611.23
06/04/07, 2605.11, 2619.75, 2604.85, 2618.29
06/01/07, 2614.26, 2626.40, 2608.69, 2613.92
05/31/07, 2598.92, 2607.90, 2594.29, 2604.52
05/30/07, 2556.84, 2592.59, 2551.68, 2592.59
05/29/07, 2559.90, 2576.36, 2558.40, 2572.06
05/25/07, 2546.07, 2560.03, 2544.46, 2557.19
05/24/07, 2576.51, 2585.73, 2531.28, 2537.92
05/23/07, 2593.89, 2600.94, 2576.23, 2577.05
05/22/07, 2579.23, 2593.03, 2573.95, 2588.02
05/21/07, 2559.30, 2587.87, 2560.85, 2578.79
05/18/07, 2549.02, 2559.03, 2540.67, 2558.45
05/17/07, 2543.07, 2547.71, 2535.47, 2539.38
05/16/07, 2534.21, 2547.42, 2519.35, 2547.42
05/15/07, 2543.75, 2557.78, 2523.83, 2525.29
05/14/07, 2563.34, 2568.93, 2537.92, 2546.44
05/11/07, 2538.92, 2562.45, 2539.67, 2562.22
05/10/07, 2565.41, 2570.73, 2533.12, 2533.74
05/09/07, 2556.67, 2579.98, 2555.71, 2576.34
05/08/07, 2563.83, 2571.75, 2551.15, 2571.75
05/07/07, 2573.21, 2580.06, 2569.22, 2570.95
05/04/07, 2575.37, 2577.96, 2561.73, 2572.15
05/03/07, 2561.31, 2569.80, 2555.84, 2565.46
05/02/07, 2532.75, 2562.78, 2531.96, 2557.84
05/01/07, 2527.88, 2532.37, 2510.57, 2531.53
04/30/07, 2557.55, 2558.75, 2525.09, 2525.09
04/27/07, 2552.88, 2562.99, 2550.10, 2557.21
04/26/07, 2551.58, 2560.64, 2544.12, 2554.46
04/25/07, 2534.57, 2551.39, 2523.84, 2547.89
04/24/07, 2528.72, 2529.48, 2509.26, 2524.54
04/23/07, 2524.91, 2531.40, 2518.47, 2523.67
04/20/07, 2534.68, 2532.24, 2515.24, 2526.39
04/19/07, 2497.83, 2515.95, 2490.34, 2505.35
04/18/07, 2507.34, 2518.21, 2499.65, 2510.50
04/17/07, 2517.94, 2522.07, 2510.60, 2516.95
04/16/07, 2500.06, 2519.03, 2500.55, 2518.33
04/13/07, 2479.13, 2491.94, 2468.23, 2491.94
04/12/07, 2454.45, 2480.41, 2448.71, 2480.32
04/11/07, 2476.64, 2478.51, 2452.05, 2459.31
04/10/07, 2467.67, 2479.46, 2468.03, 2477.61
04/09/07, 2476.41, 2478.68, 2464.57, 2469.18
04/05/07, 2455.85, 2471.34, 2455.60, 2471.34
04/04/07, 2453.81, 2461.49, 2448.69, 2458.69
04/03/07, 2432.80, 2456.17, 2432.30, 2450.33
04/02/07, 2425.35, 2427.94, 2409.04, 2422.26
03/30/07, 2419.89, 2432.20, 2403.01, 2421.64
03/29/07, 2432.31, 2433.04, 2396.83, 2417.88
03/28/07, 2427.04, 2434.32, 2413.09, 2417.10
03/27/07, 2447.94, 2450.03, 2435.19, 2437.43
03/26/07, 2451.04, 2455.63, 2428.00, 2455.63
03/23/07, 2450.37, 2459.96, 2447.81, 2448.93
03/22/07, 2455.47, 2457.37, 2442.51, 2451.74
03/21/07, 2416.07, 2455.92, 2405.39, 2455.92
03/20/07, 2394.20, 2412.64, 2393.19, 2408.21
03/19/07, 2384.56, 2399.80, 2381.55, 2394.41
03/16/07, 2380.99, 2385.32, 2364.36, 2372.66
03/15/07, 2370.87, 2382.62, 2367.74, 2378.70
03/14/07, 2351.21, 2371.74, 2331.57, 2371.74
03/13/07, 2388.28, 2395.98, 2350.57, 2350.57
03/12/07, 2383.98, 2404.02, 2384.39, 2402.29
03/09/07, 2404.66, 2404.80, 2375.57, 2387.55
03/08/07, 2395.57, 2402.20, 2382.00, 2387.73
03/07/07, 2383.38, 2388.78, 2371.92, 2374.64
03/06/07, 2364.78, 2390.14, 2340.68, 2385.14
03/05/07, 2348.22, 2377.84, 2340.40, 2340.68
03/02/07, 2392.01, 2401.26, 2368.00, 2368.00
03/01/07, 2376.79, 2419.15, 2359.44, 2404.21
02/28/07, 2411.27, 2431.86, 2395.35, 2416.15
02/27/07, 2469.18, 2470.92, 2402.36, 2407.86
02/26/07, 2524.25, 2525.98, 2492.54, 2504.52
02/23/07, 2521.73, 2522.84, 2506.95, 2515.10
02/22/07, 2524.04, 2531.42, 2509.06, 2524.94
02/21/07, 2503.03, 2518.42, 2500.96, 2518.42
02/20/07, 2491.34, 2514.22, 2479.92, 2513.04
02/16/07, 2489.06, 2497.92, 2482.66, 2496.31
02/15/07, 2489.48, 2498.37, 2485.51, 2497.10
02/14/07, 2467.27, 2494.51, 2468.04, 2488.38
02/13/07, 2455.25, 2485.37, 2452.17, 2459.88
02/12/07, 2460.23, 2460.63, 2444.68, 2450.38
02/09/07, 2491.70, 2496.52, 2453.44, 2459.82
02/08/07, 2483.48, 2492.41, 2477.71, 2488.67
02/07/07, 2483.14, 2495.27, 2475.57, 2490.50
02/06/07, 2476.33, 2478.24, 2454.60, 2471.49
02/05/07, 2475.34, 2481.57, 2466.18, 2470.60
02/02/07, 2473.58, 2478.41, 2466.56, 2475.88
02/01/07, 2474.39, 2481.38, 2458.71, 2468.38
01/31/07, 2443.33, 2471.20, 2433.76, 2463.93
01/30/07, 2446.48, 2451.00, 2437.42, 2448.64
01/29/07, 2434.30, 2451.83, 2431.31, 2441.09
01/26/07, 2440.35, 2443.44, 2418.61, 2435.49
01/25/07, 2468.80, 2470.51, 2430.56, 2434.24
01/24/07, 2442.17, 2466.28, 2440.82, 2466.28
01/23/07, 2427.62, 2447.03, 2425.98, 2431.41
01/22/07, 2454.11, 2454.66, 2422.92, 2431.07
01/19/07, 2436.48, 2453.79, 2435.68, 2451.31
01/18/07, 2475.72, 2475.80, 2438.11, 2443.21
01/17/07, 2489.33, 2496.93, 2475.83, 2479.42
01/16/07, 2503.91, 2508.93, 2493.92, 2497.78
01/12/07, 2481.06, 2502.82, 2481.54, 2502.82
01/11/07, 2465.91, 2489.46, 2463.39, 2484.85
01/10/07, 2433.08, 2461.34, 2427.90, 2459.33
01/09/07, 2442.58, 2449.87, 2423.56, 2443.83
01/08/07, 2434.92, 2445.63, 2421.13, 2438.20
01/05/07, 2443.95, 2445.07, 2420.59, 2434.25
01/04/07, 2423.56, 2460.51, 2413.75, 2453.43
01/03/07, 2427.60, 2454.62, 2394.66, 2423.16
12/29/06, 2422.27, 2437.38, 2413.43, 2415.29
12/28/06, 2425.58, 2432.48, 2420.91, 2425.57
12/27/06, 2420.10, 2432.73, 2418.78, 2431.22
12/26/06, 2397.76, 2414.21, 2397.68, 2413.51
12/22/06, 2415.10, 2416.49, 2400.72, 2401.18
12/21/06, 2430.01, 2433.13, 2408.99, 2415.85
12/20/06, 2430.38, 2443.34, 2426.41, 2427.61
12/19/06, 2419.84, 2437.33, 2408.85, 2429.55
12/18/06, 2461.57, 2470.95, 2428.66, 2435.57
12/15/06, 2461.82, 2470.02, 2455.24, 2457.20
12/14/06, 2435.75, 2461.31, 2435.75, 2453.85
12/13/06, 2445.19, 2444.12, 2423.87, 2432.41
12/12/06, 2442.21, 2444.72, 2419.32, 2431.60
12/11/06, 2432.87, 2453.22, 2429.97, 2442.86
12/08/06, 2423.16, 2447.03, 2416.77, 2437.36
12/07/06, 2450.28, 2454.91, 2427.69, 2427.69
12/06/06, 2446.54, 2451.86, 2436.47, 2445.86
12/05/06, 2455.90, 2459.51, 2445.14, 2452.38
12/04/06, 2422.01, 2455.67, 2420.60, 2448.39
12/01/06, 2430.73, 2434.39, 2392.95, 2413.21
11/30/06, 2430.65, 2441.35, 2419.23, 2431.77
11/29/06, 2423.82, 2436.61, 2414.80, 2432.23
11/28/06, 2396.99, 2414.08, 2390.10, 2412.61
11/27/06, 2453.27, 2454.64, 2405.89, 2405.92
11/24/06, 2448.53, 2468.42, 2449.32, 2460.26
11/22/06, 2463.35, 2467.20, 2450.64, 2465.98
11/21/06, 2454.58, 2456.60, 2445.04, 2454.84
11/20/06, 2440.68, 2457.14, 2437.84, 2452.72
11/17/06, 2438.34, 2445.86, 2431.79, 2445.86
11/16/06, 2447.41, 2453.35, 2438.04, 2449.06
11/15/06, 2429.91, 2452.56, 2429.68, 2442.75
11/14/06, 2407.30, 2430.83, 2394.62, 2430.66
11/13/06, 2388.93, 2408.91, 2387.88, 2406.38
11/10/06, 2377.72, 2389.72, 2373.62, 2389.72
11/09/06, 2400.40, 2401.33, 2370.60, 2376.01
11/08/06, 2363.43, 2393.47, 2358.44, 2384.94
11/07/06, 2365.66, 2391.34, 2363.64, 2375.88
11/06/06, 2341.08, 2371.81, 2341.66, 2365.95
11/03/06, 2338.10, 2343.98, 2316.82, 2330.79
11/02/06, 2324.86, 2339.13, 2320.84, 2334.02
11/01/06, 2374.12, 2375.53, 2330.57, 2334.35
10/31/06, 2369.23, 2374.64, 2355.95, 2366.71
10/30/06, 2345.67, 2371.06, 2341.03, 2363.77
10/27/06, 2372.64, 2377.34, 2347.07, 2350.62
10/26/06, 2362.22, 2379.29, 2347.88, 2379.10
10/25/06, 2345.76, 2359.76, 2338.65, 2356.59
10/24/06, 2350.13, 2356.03, 2335.91, 2344.84
10/23/06, 2335.47, 2364.20, 2330.61, 2355.56
10/20/06, 2349.80, 2349.36, 2329.13, 2342.30
10/19/06, 2331.24, 2345.24, 2324.43, 2340.94
10/18/06, 2354.35, 2362.09, 2330.49, 2337.15
10/17/06, 2348.30, 2354.07, 2329.80, 2344.95
10/16/06, 2358.23, 2368.11, 2358.01, 2363.84
10/13/06, 2343.58, 2360.23, 2341.40, 2357.29
10/12/06, 2317.48, 2346.29, 2318.28, 2346.18
10/11/06, 2304.74, 2322.07, 2292.29, 2308.27
10/10/06, 2313.25, 2319.06, 2302.24, 2315.43
10/09/06, 2297.76, 2317.42, 2295.25, 2311.77
10/06/06, 2295.61, 2306.28, 2289.99, 2299.99
10/05/06, 2288.89, 2306.35, 2287.61, 2306.34
10/04/06, 2239.37, 2290.98, 2239.26, 2290.95
10/03/06, 2232.59, 2251.86, 2224.21, 2243.65
10/02/06, 2256.50, 2262.67, 2235.68, 2237.60
